month,scene,zone,metric,value,cloud
2025-04,S2C_48NUG_20250419_0_L2A,pax_t4,stock_bright,830.0,0.004186004186004186
2025-04,S2C_48NUG_20250419_0_L2A,airfield,stock_bright,691.0,0.10393766381534836
2025-04,S2C_48NUG_20250419_0_L2A,west_cargo,pairdiff,9149308.0,0.12191919191919191
2025-04,S2C_48NUG_20250419_0_L2A,east_cargo,pairdiff,7698640.0,0.22928075940124132
2025-04,S2C_48NUG_20250419_0_L2A,pax_t123,pairdiff,15680699.0,0.027274498344048315
2025-04,S2C_48NUG_20250419_0_L2A,pax_t4,pairdiff,5490964.0,0.035672035672035675
2025-04,S2C_48NUG_20250419_0_L2A,airfield,pairdiff,106289048.0,0.10393766381534836
2025-04,S2C_48NUG_20250429_0_L2A,west_cargo,stock_bright,8320.0,1.0
2025-04,S2C_48NUG_20250429_0_L2A,east_cargo,stock_bright,7256.0,1.0
2025-04,S2C_48NUG_20250429_0_L2A,pax_t123,stock_bright,4232.0,0.9982856029612313
2025-04,S2C_48NUG_20250429_0_L2A,pax_t4,stock_bright,2710.0,0.7901537901537902
2025-04,S2C_48NUG_20250429_0_L2A,airfield,stock_bright,5148.0,0.8671292439604201
2025-04,S2C_48NUG_20250429_0_L2A,west_cargo,pairdiff,,1.0
2025-04,S2C_48NUG_20250429_0_L2A,east_cargo,pairdiff,,1.0
2025-04,S2C_48NUG_20250429_0_L2A,pax_t123,pairdiff,,0.9982856029612313
2025-04,S2C_48NUG_20250429_0_L2A,pax_t4,pairdiff,,0.7901537901537902
2025-04,S2C_48NUG_20250429_0_L2A,airfield,pairdiff,,0.8671292439604201
2025-06,S2C_48NUG_20250608_0_L2A,west_cargo,stock_bright,1366.0,0.0
2025-06,S2C_48NUG_20250608_0_L2A,east_cargo,stock_bright,1412.0,0.0
2025-06,S2C_48NUG_20250608_0_L2A,pax_t123,stock_bright,1520.0,0.0
2025-06,S2C_48NUG_20250608_0_L2A,pax_t4,stock_bright,1208.0,0.0
2025-06,S2C_48NUG_20250608_0_L2A,airfield,stock_bright,1052.0,0.0
2025-07,S2C_48NUG_20250718_0_L2A,west_cargo,stock_bright,1384.0,0.0
2025-07,S2C_48NUG_20250718_0_L2A,east_cargo,stock_bright,1400.0,0.09005719849093342
2025-07,S2C_48NUG_20250718_0_L2A,pax_t123,stock_bright,1530.0,0.0070134424313267095
2025-07,S2C_48NUG_20250718_0_L2A,pax_t4,stock_bright,1542.0,0.0
2025-07,S2C_48NUG_20250718_0_L2A,airfield,stock_bright,1116.0,0.03939695633622529
2025-07,S2C_48NUG_20250728_0_L2A,west_cargo,stock_bright,1389.0,0.0
2025-07,S2C_48NUG_20250728_0_L2A,east_cargo,stock_bright,1430.0,0.0
2025-07,S2C_48NUG_20250728_0_L2A,pax_t123,stock_bright,1594.0,0.00903954802259887
2025-07,S2C_48NUG_20250728_0_L2A,pax_t4,stock_bright,1494.0,0.0
2025-07,S2C_48NUG_20250728_0_L2A,airfield,stock_bright,1150.0,0.013410000609545482
2025-07,S2C_48NUG_20250728_0_L2A,west_cargo,pairdiff,1218482.0,0.0
2025-07,S2C_48NUG_20250728_0_L2A,east_cargo,pairdiff,1290989.0,0.09005719849093342
2025-07,S2C_48NUG_20250728_0_L2A,pax_t123,pairdiff,3500183.0,0.00903954802259887
2025-07,S2C_48NUG_20250728_0_L2A,pax_t4,pairdiff,4258012.0,0.0
2025-07,S2C_48NUG_20250728_0_L2A,airfield,pairdiff,41558724.0,0.03939695633622529
2025-08,S2C_48NUG_20250807_0_L2A,west_cargo,stock_bright,1400.0,0.0
2025-08,S2C_48NUG_20250807_0_L2A,east_cargo,stock_bright,1428.0,0.0
2025-08,S2C_48NUG_20250807_0_L2A,pax_t123,stock_bright,1560.0,0.0
2025-08,S2C_48NUG_20250807_0_L2A,pax_t4,stock_bright,1568.0,0.0
2025-08,S2C_48NUG_20250807_0_L2A,airfield,stock_bright,1132.0,0.009407318609423574
2025-09,S2C_48NUG_20250906_0_L2A,west_cargo,stock_bright,1378.0,0.0
2025-09,S2C_48NUG_20250906_0_L2A,east_cargo,stock_bright,1454.0,0.0
2025-09,S2C_48NUG_20250906_0_L2A,pax_t123,stock_bright,1552.0,0.0
2025-09,S2C_48NUG_20250906_0_L2A,pax_t4,stock_bright,1488.0,0.0
2025-09,S2C_48NUG_20250906_0_L2A,airfield,stock_bright,1076.0,0.0
2025-10,S2C_48NUG_20251016_0_L2A,west_cargo,stock_bright,1812.0,0.8593939393939394
2025-10,S2C_48NUG_20251016_0_L2A,east_cargo,stock_bright,1400.0,0.6390410125349885
2025-10,S2C_48NUG_20251016_0_L2A,pax_t123,stock_bright,1282.0,0.818975258133645
2025-10,S2C_48NUG_20251016_0_L2A,pax_t4,stock_bright,5156.0,0.9885339885339886
2025-10,S2C_48NUG_20251016_0_L2A,airfield,stock_bright,1652.0,0.6587256435784383
2025-10,S2C_48NUG_20251026_0_L2A,west_cargo,stock_bright,1874.0,0.3691919191919192
2025-10,S2C_48NUG_20251026_0_L2A,east_cargo,stock_bright,716.0,0.36302786905196543
2025-10,S2C_48NUG_20251026_0_L2A,pax_t123,stock_bright,1746.0,0.3306448470679914
2025-10,S2C_48NUG_20251026_0_L2A,pax_t4,stock_bright,3464.0,0.9541359541359541
2025-10,S2C_48NUG_20251026_0_L2A,airfield,stock_bright,2562.0,0.6573338480606294
2025-10,S2C_48NUG_20251026_0_L2A,west_cargo,pairdiff,,0.8593939393939394
2025-10,S2C_48NUG_20251026_0_L2A,east_cargo,pairdiff,,0.6390410125349885
2025-10,S2C_48NUG_20251026_0_L2A,pax_t123,pairdiff,,0.818975258133645
2025-10,S2C_48NUG_20251026_0_L2A,pax_t4,pairdiff,,0.9885339885339886
2025-10,S2C_48NUG_20251026_0_L2A,airfield,pairdiff,,0.6587256435784383
2025-12,S2C_48NUG_20251205_0_L2A,west_cargo,stock_bright,1286.0,0.0
2025-12,S2C_48NUG_20251205_0_L2A,east_cargo,stock_bright,1332.0,0.0
2025-12,S2C_48NUG_20251205_0_L2A,pax_t123,stock_bright,1484.0,0.0
2025-12,S2C_48NUG_20251205_0_L2A,pax_t4,stock_bright,1544.0,0.12894712894712895
2025-12,S2C_48NUG_20251205_0_L2A,airfield,stock_bright,998.0,0.016579637117256234
2026-01,S2C_48NUG_20260124_0_L2A,west_cargo,stock_bright,1376.0,0.11878787878787879
2026-01,S2C_48NUG_20260124_0_L2A,east_cargo,stock_bright,1614.0,0.0
2026-01,S2C_48NUG_20260124_0_L2A,pax_t123,stock_bright,1736.0,0.08260276641340347
2026-01,S2C_48NUG_20260124_0_L2A,pax_t4,stock_bright,2216.0,0.0
2026-01,S2C_48NUG_20260124_0_L2A,airfield,stock_bright,1444.0,0.05419875246357966
2026-02,S2C_48NUG_20260203_0_L2A,west_cargo,stock_bright,1466.0,0.0
2026-02,S2C_48NUG_20260203_0_L2A,east_cargo,stock_bright,1550.0,0.08299866131191433
2026-02,S2C_48NUG_20260203_0_L2A,pax_t123,stock_bright,1560.0,0.048158971361776735
2026-02,S2C_48NUG_20260203_0_L2A,pax_t4,stock_bright,2540.0,0.14532714532714533
2026-02,S2C_48NUG_20260203_0_L2A,airfield,stock_bright,1376.0,0.10474023203364691
2026-03,S2C_48NUG_20260325_0_L2A,west_cargo,stock_bright,1470.0,0.0
2026-03,S2C_48NUG_20260325_0_L2A,east_cargo,stock_bright,1542.0,0.0
2026-03,S2C_48NUG_20260325_0_L2A,pax_t123,stock_bright,1610.0,0.0007792713812585232
2026-03,S2C_48NUG_20260325_0_L2A,pax_t4,stock_bright,2239.0,0.0
2026-03,S2C_48NUG_20260325_0_L2A,airfield,stock_bright,1331.0,0.0001015909137086779
2026-04,S2C_48NUG_20260414_0_L2A,west_cargo,stock_bright,1599.0,0.20363636363636364
2026-04,S2C_48NUG_20260414_0_L2A,east_cargo,stock_bright,1664.0,0.2304977485700377
2026-04,S2C_48NUG_20260414_0_L2A,pax_t123,stock_bright,1890.0,0.37194623027469315
2026-04,S2C_48NUG_20260414_0_L2A,pax_t4,stock_bright,2354.0,0.6745836745836746
2026-04,S2C_48NUG_20260414_0_L2A,airfield,stock_bright,1532.0,0.23466485157567507
2026-04,S2C_48NUG_20260424_0_L2A,west_cargo,stock_bright,1604.0,0.0
2026-04,S2C_48NUG_20260424_0_L2A,east_cargo,stock_bright,784.0,0.41012534988438604
2026-04,S2C_48NUG_20260424_0_L2A,pax_t123,stock_bright,1908.0,0.1578803818429768
2026-04,S2C_48NUG_20260424_0_L2A,pax_t4,stock_bright,1139.0,0.16088816088816088
2026-04,S2C_48NUG_20260424_0_L2A,airfield,stock_bright,1172.0,0.20252148647824939
2026-04,S2C_48NUG_20260424_0_L2A,west_cargo,pairdiff,2124778.0,0.20363636363636364
2026-04,S2C_48NUG_20260424_0_L2A,east_cargo,pairdiff,,0.41012534988438604
2026-04,S2C_48NUG_20260424_0_L2A,pax_t123,pairdiff,,0.37194623027469315
2026-04,S2C_48NUG_20260424_0_L2A,pax_t4,pairdiff,,0.6745836745836746
2026-04,S2C_48NUG_20260424_0_L2A,airfield,pairdiff,103014944.0,0.23466485157567507
2026-05,S2C_48NUG_20260514_0_L2A,west_cargo,stock_bright,1565.0,0.1506060606060606
2026-05,S2C_48NUG_20260514_0_L2A,east_cargo,stock_bright,1525.0,0.0014603870025556773
2026-05,S2C_48NUG_20260514_0_L2A,pax_t123,stock_bright,1603.0,0.00015585427625170465
2026-05,S2C_48NUG_20260514_0_L2A,pax_t4,stock_bright,1848.0,0.0
2026-05,S2C_48NUG_20260514_0_L2A,airfield,stock_bright,1521.0,0.21955828270719466
2026-05,S2C_48NUG_20260524_0_L2A,west_cargo,stock_bright,1896.0,0.7896969696969697
2026-05,S2C_48NUG_20260524_0_L2A,east_cargo,stock_bright,1716.0,0.10490446635024948
2026-05,S2C_48NUG_20260524_0_L2A,pax_t123,stock_bright,2491.0,0.780518215468537
2026-05,S2C_48NUG_20260524_0_L2A,pax_t4,stock_bright,2301.0,0.0
2026-05,S2C_48NUG_20260524_0_L2A,airfield,stock_bright,1990.0,0.3267976512180751
2026-05,S2C_48NUG_20260524_0_L2A,west_cargo,pairdiff,,0.7896969696969697
2026-05,S2C_48NUG_20260524_0_L2A,east_cargo,pairdiff,3697880.0,0.10490446635024948
2026-05,S2C_48NUG_20260524_0_L2A,pax_t123,pairdiff,,0.780518215468537
2026-05,S2C_48NUG_20260524_0_L2A,pax_t4,pairdiff,4946125.0,0.0
2026-05,S2C_48NUG_20260524_0_L2A,airfield,pairdiff,,0.3267976512180751
2026-06,S2C_48NUG_20260613_0_L2A,west_cargo,stock_bright,1364.0,0.20020202020202021
2026-06,S2C_48NUG_20260613_0_L2A,east_cargo,stock_bright,1488.0,0.0
2026-06,S2C_48NUG_20260613_0_L2A,pax_t123,stock_bright,1648.0,0.08151178647964154
2026-06,S2C_48NUG_20260613_0_L2A,pax_t4,stock_bright,1809.0,0.0
2026-06,S2C_48NUG_20260613_0_L2A,airfield,stock_bright,1232.0,0.07762561716480078
2026-08,S2C_48NUG_20260822_0_L2A,west_cargo,stock_bright,1490.0,0.0
2026-08,S2C_48NUG_20260822_0_L2A,east_cargo,stock_bright,1554.0,0.0
2026-08,S2C_48NUG_20260822_0_L2A,pax_t123,stock_bright,1624.0,0.0003117085525034093
2026-08,S2C_48NUG_20260822_0_L2A,pax_t4,stock_bright,2495.0,0.0
2026-08,S2C_48NUG_20260822_0_L2A,airfield,stock_bright,1384.0,4.063636548347116e-05
